Timestamp, FPS
2024-10-13 14:49:40.201, 22.3918
2024-10-13 14:49:40.245, 22.95263
2024-10-13 14:49:40.309, 16.22228
2024-10-13 14:49:40.355, 20.98997
2024-10-13 14:49:40.400, 22.72252
2024-10-13 14:49:40.449, 22.31744
2024-10-13 14:49:40.495, 20.3376
2024-10-13 14:49:40.555, 16.65859
2024-10-13 14:49:40.600, 21.82639
2024-10-13 14:49:40.646, 22.21102
2024-10-13 14:49:40.694, 21.77757
2024-10-13 14:49:40.743, 20.54413
2024-10-13 14:49:40.810, 15.99596
2024-10-13 14:49:40.860, 18.98701
2024-10-13 14:49:40.914, 19.90315
2024-10-13 14:49:40.964, 18.77659
2024-10-13 14:49:41.032, 15.30833
2024-10-13 14:49:41.085, 18.9329
2024-10-13 14:49:41.137, 18.60794
2024-10-13 14:49:41.190, 19.65853
2024-10-13 14:49:41.256, 14.81323
2024-10-13 14:49:41.312, 18.88132
2024-10-13 14:49:41.366, 18.06806
2024-10-13 14:49:41.428, 18.42978
2024-10-13 14:49:41.498, 12.69954
2024-10-13 14:49:41.559, 17.59776
2024-10-13 14:49:41.625, 16.52409
2024-10-13 14:49:41.699, 15.13269
2024-10-13 14:49:41.787, 11.47034
2024-10-13 14:49:41.866, 11.59309
2024-10-13 14:49:41.931, 15.67585
2024-10-13 14:49:42.002, 12.64892
2024-10-13 14:49:42.071, 15.2351
2024-10-13 14:49:42.147, 14.46527
2024-10-13 14:49:42.234, 11.34902
2024-10-13 14:49:42.318, 14.89019
2024-10-13 14:49:42.416, 11.57681
2024-10-13 14:49:42.521, 8.685238
2024-10-13 14:49:42.612, 11.25589
2024-10-13 14:49:42.796, 8.428016
2024-10-13 14:49:42.911, 50
2024-10-13 14:49:45.668, 50
2024-10-13 14:49:45.898, 3.933618
2024-10-13 14:49:46.023, 7.124633
2024-10-13 14:49:46.155, 9.731603
2024-10-13 14:49:46.305, 6.659231
2024-10-13 14:49:46.443, 7.650003
2024-10-13 14:49:46.639, 6.259088
2024-10-13 14:49:46.807, 5.646056
2024-10-13 14:49:46.967, 5.484988
2024-10-13 14:49:47.104, 6.996222
2024-10-13 14:49:47.295, 50
