Operation Type, Drone ID, Step Simulated Time, Total Simulated Time
Search, 9870, 0.5665936, 814.8929
Search, 9870, 2.088509, 816.9814
Search, 9870, 0.5178986, 817.4993
Search, 9870, 2.008377, 819.5077
Search, 9870, 2.674905, 822.1826
Search, 9870, 2.563956, 824.7466
Search, 9870, 1.913918, 826.6605
Search, 9870, 2.034984, 828.6955
Search, 9870, 2.490944, 831.1865
Search, 9870, 2.269419, 833.4559
Search, 9870, 2.171528, 835.6274
Search, 9870, 2.292762, 837.9202
Search, 9870, 0.09755611, 838.0177
Search, 9870, 0.08680329, 838.1045
Search, 9870, 2.052544, 840.157
Search, 9870, 1.663769, 841.8208
Search, 9870, 2.235443, 844.0562
Search, 9870, 1.943465, 845.9997
Search, 9870, 1.189913, 847.1896
Search, 9870, 2.69141, 849.881
Search, 9870, 1.08462, 850.9656
Search, 9870, 1.857328, 852.8229
Search, 9870, 0.5279517, 853.3509
Search, 9870, 1.895881, 855.2468
Search, 9870, 2.659792, 857.9066
Search, 9870, 0.3143102, 858.2209
Search, 9870, 1.498625, 859.7195
Search, 9870, 2.599477, 862.319
Search, 9870, 1.941744, 864.2607
Search, 9870, 2.3573, 866.618
Search, 9870, 1.015504, 867.6335
Search, 9870, 2.314657, 869.9482
Search, 9870, 2.235048, 872.1832
Search, 9870, 0.1992539, 872.3825
Search, 9870, 2.295376, 874.6779
Search, 9870, 1.603358, 876.2812
Search, 9870, 2.549843, 878.8311
Search, 9870, 1.455148, 880.2862
Search, 9870, 2.503523, 882.7897
Search, 9870, 2.386701, 885.1765
Search, 9870, 0.1344274, 885.3109
Search, 9870, 2.517904, 887.8287
Search, 9870, 0.6692254, 888.498
Search, 9870, 0.7556666, 889.2537
Search, 9870, 2.499086, 891.7527
Search, 9870, 2.107365, 893.8601
Search, 9870, 2.573739, 896.4338
Search, 9870, 2.399616, 898.8334
Search, 9870, 1.699778, 900.5332
Search, 9870, 1.047353, 901.5806
Search, 9870, 1.7333, 903.3138
Search, 9870, 2.415819, 905.7297
Search, 9870, 1.673887, 907.4036
Search, 9870, 1.721117, 909.1247
Search, 9870, 1.409944, 910.5347
Search, 9870, 2.369932, 912.9046
Search, 9870, 2.670051, 915.5746
Search, 9870, 1.283429, 916.8581
Search, 9870, 2.579298, 919.4374
Search, 9870, 2.195016, 921.6324
Search, 9870, 2.213435, 923.8458
Search, 9870, 2.381063, 926.2269
Search, 9870, 1.305371, 927.5322
Search, 9870, 2.193689, 929.7259
Search, 9870, 2.60244, 932.3283
Search, 9870, 2.363062, 934.6913
Search, 9870, 2.427129, 937.1185
Search, 9870, 1.542145, 938.6606
Search, 9870, 1.84175, 940.5024
Search, 9870, 1.465082, 941.9675
Search, 9870, 2.224993, 944.1924
Search, 9870, 2.580831, 946.7733
Search, 9870, 0.2890392, 947.0623
Search, 9870, 1.504277, 948.5666
Search, 9870, 1.917929, 950.4845
Search, 9870, 2.615901, 953.1004
Search, 9870, 1.319406, 954.4198
Search, 9870, 2.552965, 956.9728
Search, 9870, 1.1929, 958.1656
Search, 9870, 2.231421, 960.3971
Search, 9870, 1.868992, 962.2661
Search, 9870, 2.344765, 964.6109
Search, 9870, 0.06240335, 964.6733
Search, 9870, 2.451394, 967.1247
Search, 9870, 2.011822, 969.1365
Search, 9870, 2.441737, 971.5782
Search, 9870, 2.502158, 974.0804
Search, 9870, 2.528891, 976.6093
Search, 9870, 1.426504, 978.0358
Search, 9870, 2.354464, 980.3903
Search, 9870, 1.640062, 982.0303
Search, 9870, 1.236175, 983.2665
Search, 9870, 2.381072, 985.6475
Search, 9870, 2.432851, 988.0804
Search, 9870, 2.627208, 990.7076
Search, 9870, 2.528358, 993.236
Search, 9870, 2.499532, 995.7355
Search, 9870, 2.619882, 998.3553
Search, 9870, 2.642768, 1000.998
Search, 9870, 1.281941, 1002.28
Search, 9870, 1.99516, 1004.275
Search, 9870, 0.1346018, 1004.41
Search, 9870, 2.453402, 1006.863
Search, 9870, 0.2807079, 1007.144
Search, 9870, 2.42393, 1009.568
Search, 9870, 2.124618, 1011.693
Search, 9870, 2.681212, 1014.374
Search, 9870, 2.635393, 1017.009
Search, 9870, 2.639377, 1019.648
Search, 9870, 2.647369, 1022.296
Search, 9870, 0.9143032, 1023.21
Search, 9870, 1.439354, 1024.65
Search, 9870, 0.887337, 1025.537
Search, 9870, 1.469638, 1027.006
Search, 9870, 2.452886, 1029.459
Search, 9870, 0.7379805, 1030.197
Search, 9870, 2.222275, 1032.42
Search, 9870, 2.086077, 1034.506
Search, 9870, 1.100134, 1035.606
Search, 9870, 2.482199, 1038.088
Search, 9870, 1.478728, 1039.567
Search, 9870, 2.594458, 1042.161
Search, 9870, 0.6872052, 1042.849
Search, 9870, 2.604006, 1045.453
Search, 9870, 2.617148, 1048.07
Search, 9870, 0.157202, 1048.227
Search, 9870, 2.403628, 1050.631
Search, 9870, 2.419484, 1053.05
Search, 9870, 1.678912, 1054.729
Search, 9870, 2.512759, 1057.242
Search, 9870, 1.492624, 1058.734
Search, 9870, 2.254813, 1060.989
Search, 9870, 0.0272477, 1061.016
Search, 9870, 0.03874015, 1061.055
Search, 9870, 2.574179, 1063.629
Search, 9870, 1.551505, 1065.181
Search, 9870, 1.14616, 1066.327
Search, 9870, 1.284533, 1067.612
Search, 9870, 2.060954, 1069.672
Search, 9870, 2.597753, 1072.27
Search, 9870, 1.233679, 1073.504
Search, 9870, 2.316015, 1075.82
Search, 9870, 2.497345, 1078.317
Search, 9870, 0.7822998, 1079.1
Search, 9870, 1.46223, 1080.562
Search, 9870, 2.55603, 1083.118
Search, 9870, 0.20382, 1083.322
Search, 9870, 0.6535253, 1083.975
Search, 9870, 2.545826, 1086.521
Search, 9870, 0.7844945, 1087.306
Search, 9870, 2.116281, 1089.422
Search, 9870, 2.349752, 1091.772
Search, 9870, 0.5036406, 1092.275
Search, 9870, 0.5390816, 1092.814
Search, 9870, 2.441974, 1095.256
Search, 9870, 0.9252874, 1096.182
Search, 9870, 2.519814, 1098.702
Search, 9870, 1.29612, 1099.998
Search, 9870, 2.519465, 1102.517
Search, 9870, 2.547442, 1105.065
Search, 9870, 1.935562, 1107
Search, 9870, 2.177639, 1109.178
Search, 9870, 2.369102, 1111.547
Search, 9870, 2.127116, 1113.674
Search, 9870, 2.261585, 1115.936
Search, 9870, 2.505383, 1118.441
Search, 9870, 1.948576, 1120.39
Search, 9870, 0.9696927, 1121.359
Search, 9870, 2.299132, 1123.658
Search, 9870, 0.7216486, 1124.38
Search, 9870, 2.229955, 1126.61
Search, 9870, 1.406719, 1128.017
Search, 9870, 0.7697219, 1128.786
Search, 9870, 2.299891, 1131.086
Search, 9870, 0.3011312, 1131.388
Search, 9870, 0.6949298, 1132.083
Search, 9870, 1.58345, 1133.666
Search, 9870, 2.610806, 1136.277
Search, 9870, 2.697183, 1138.974
Search, 9870, 2.597687, 1141.572
Search, 9870, 2.43253, 1144.004
Search, 9870, 0.9987319, 1145.003
Search, 9870, 1.015655, 1146.019
Search, 9870, 2.346616, 1148.365
Search, 9870, 0.7443956, 1149.109
Search, 9870, 1.457474, 1150.567
Search, 9870, 2.320782, 1152.888
Search, 9870, 2.435433, 1155.323
Search, 9870, 1.807178, 1157.13
Search, 9870, 1.346028, 1158.476
Search, 9870, 2.246707, 1160.723
Search, 9870, 2.348068, 1163.071
Search, 9870, 2.600201, 1165.671
Search, 9870, 2.521283, 1168.193
Search, 9870, 1.16456, 1169.357
Search, 9870, 2.309725, 1171.667
Search, 9870, 2.285782, 1173.953
Search, 9870, 1.585734, 1175.538
Search, 9870, 2.43446, 1177.973
Search, 9870, 1.488839, 1179.462
Search, 9870, 2.578418, 1182.04
Search, 9870, 0.1757926, 1182.216
Search, 9870, 1.000741, 1183.217
Search, 9870, 2.402855, 1185.619
Search, 9870, 2.064302, 1187.684
Search, 9870, 2.596281, 1190.28
Search, 9870, 2.537419, 1192.818
Search, 9870, 2.378249, 1195.196
Search, 9870, 1.922572, 1197.118
Search, 9870, 2.244226, 1199.363
Search, 9870, 2.547351, 1201.91
Search, 9870, 2.558089, 1204.468
Search, 9870, 1.300134, 1205.768
Search, 9870, 0.5268615, 1206.295
Search, 9870, 2.586836, 1208.882
Search, 9870, 0.2939186, 1209.176
Search, 9870, 2.536217, 1211.712
Search, 9870, 2.464453, 1214.177
Search, 9870, 2.391074, 1216.568
Search, 9870, 0.1857923, 1216.754
Search, 9870, 2.593829, 1219.347
Search, 9870, 1.504525, 1220.852
Search, 9870, 2.253512, 1223.105
Search, 9870, 1.772951, 1224.878
Search, 9870, 2.528913, 1227.407
Search, 9870, 1.813188, 1229.221
Search, 9870, 2.691234, 1231.912
Search, 9870, 0.1382442, 1232.05
Search, 9870, 1.621832, 1233.672
Search, 9870, 0.8766521, 1234.549
Search, 9870, 0.5288346, 1235.077
Search, 9870, 2.446549, 1237.524
Search, 9870, 0.4735123, 1237.997
Search, 9870, 0.861254, 1238.859
Search, 9870, 1.049943, 1239.909
Search, 9870, 1.607201, 1241.516
Search, 9870, 2.502415, 1244.018
Search, 9870, 1.128236, 1245.146
Search, 9870, 2.28934, 1247.436
Search, 9870, 2.49621, 1249.932
Search, 9870, 1.853004, 1251.785
Search, 9870, 2.588706, 1254.374
Search, 9870, 2.482422, 1256.856
Search, 9870, 2.147737, 1259.004
Search, 9870, 2.078944, 1261.083
Search, 9870, 0.7355374, 1261.818
Search, 9870, 1.919999, 1263.739
Search, 9870, 2.642129, 1266.381
Search, 9870, 2.560556, 1268.941
Search, 9870, 2.206616, 1271.148
Search, 9870, 2.438021, 1273.586
Search, 9870, 2.359669, 1275.945
Search, 9870, 2.389545, 1278.335
Search, 9870, 2.002036, 1280.337
Search, 9870, 2.460113, 1282.797
Search, 9870, 1.715616, 1284.513
Search, 9870, 2.237962, 1286.751
Search, 9870, 2.083507, 1288.834
Search, 9870, 1.826415, 1290.661
Search, 9870, 1.412131, 1292.073
Search, 9870, 2.271841, 1294.344
Search, 9870, 1.727755, 1296.072
Search, 9870, 1.641867, 1297.714
Search, 9870, 2.240803, 1299.955
Search, 9870, 2.373846, 1302.329
Search, 9870, 0.8959555, 1303.225
Search, 9870, 2.5581, 1305.783
Search, 9870, 2.51684, 1308.3
Search, 9870, 1.253624, 1309.553
Search, 9870, 0.9722424, 1310.526
Search, 9870, 2.457668, 1312.983
Search, 9870, 2.412271, 1315.396
Search, 9870, 2.306964, 1317.703
Search, 9870, 2.280259, 1319.983
Search, 9870, 2.614652, 1322.598
Search, 9870, 1.440401, 1324.038
Search, 9870, 0.5402126, 1324.578
Search, 9870, 2.43483, 1327.013
Search, 9870, 0.339502, 1327.352
Search, 9870, 2.509954, 1329.862
Search, 9870, 2.359692, 1332.222
Search, 9870, 1.880116, 1334.102
Search, 9870, 2.265451, 1336.368
Search, 9870, 0.2000861, 1336.568
Search, 9870, 2.530883, 1339.099
Search, 9870, 1.880284, 1340.979
Search, 9870, 2.075188, 1343.054
Search, 9870, 2.568173, 1345.622
Search, 9870, 1.745502, 1347.368
Search, 9870, 2.143682, 1349.511
Search, 9870, 0.2722642, 1349.784
Search, 9870, 2.609272, 1352.393
Search, 9870, 2.096637, 1354.49
Search, 9870, 1.526118, 1356.016
Search, 9870, 2.538153, 1358.554
Search, 9870, 2.639237, 1361.193
Search, 9870, 1.787687, 1362.981
Search, 9870, 0.9883911, 1363.969
Search, 9870, 1.341182, 1365.311
Search, 9870, 2.605371, 1367.916
Search, 9870, 2.468874, 1370.385
Search, 9870, 0.2886836, 1370.673
Search, 9870, 2.512934, 1373.186
Search, 9870, 1.582787, 1374.769
Search, 9870, 1.014574, 1375.784
Search, 9870, 1.649597, 1377.433
Search, 9870, 1.365383, 1378.799
Search, 9870, 1.930536, 1380.729
Search, 9870, 2.20071, 1382.93
Search, 9870, 1.274152, 1384.204
Search, 9870, 2.582412, 1386.786
Search, 9870, 2.280459, 1389.067
Search, 9870, 1.000331, 1390.067
Search, 9870, 2.252841, 1392.32
Search, 9870, 2.197901, 1394.518
Search, 9870, 1.53439, 1396.052
Search, 9870, 1.843699, 1397.896
Search, 9870, 1.646048, 1399.542
Search, 9870, 0.2521149, 1399.794
Search, 9870, 2.578002, 1402.372
Search, 9870, 0.9481059, 1403.32
Search, 9870, 0.5063767, 1403.827
Search, 9870, 0.162285, 1403.989
Search, 9870, 1.476158, 1405.465
Search, 9870, 2.502185, 1407.967
Search, 9870, 2.475844, 1410.443
Search, 9870, 2.505965, 1412.949
Search, 9870, 1.671429, 1414.62
Search, 9870, 2.38294, 1417.003
Search, 9870, 2.542432, 1419.546
Search, 9870, 0.8797827, 1420.426
Search, 9870, 2.414149, 1422.84
Search, 9870, 2.273432, 1425.113
Search, 9870, 2.094989, 1427.208
Search, 9870, 0.03466095, 1427.243
Search, 9870, 1.348662, 1428.592
Search, 9870, 2.4564, 1431.048
Search, 9870, 2.104789, 1433.153
Search, 9870, 1.585615, 1434.738
Search, 9870, 2.581808, 1437.32
Search, 9870, 2.174654, 1439.495
Search, 9870, 2.364079, 1441.859
Search, 9870, 1.952538, 1443.811
Search, 9870, 1.970703, 1445.782
Search, 9870, 2.399024, 1448.181
Search, 9870, 2.194394, 1450.375
Search, 9870, 2.182341, 1452.558
Search, 9870, 2.140189, 1454.698
Search, 9870, 2.534639, 1457.233
Search, 9870, 1.499284, 1458.732
Search, 9870, 2.437825, 1461.17
Search, 9870, 1.852558, 1463.022
Search, 9870, 0.5640873, 1463.586
Search, 9870, 2.327694, 1465.914
Search, 9870, 2.403828, 1468.318
Search, 9870, 2.563721, 1470.882
Search, 9870, 2.117442, 1472.999
Search, 9870, 0.162934, 1473.162
Search, 9870, 2.332778, 1475.495
Search, 9870, 2.415532, 1477.91
Search, 9870, 1.858444, 1479.769
Search, 9870, 1.979296, 1481.748
Search, 9870, 1.956479, 1483.704
Search, 9870, 2.515139, 1486.219
Search, 9870, 2.48142, 1488.701
Search, 9870, 2.416555, 1491.117
Search, 9870, 2.16486, 1493.282
Search, 9870, 2.537937, 1495.82
Search, 9870, 1.242231, 1497.063
Search, 9870, 2.469228, 1499.532
Search, 9870, 1.352536, 1500.884
Search, 9870, 2.413207, 1503.297
Search, 9870, 1.180717, 1504.478
Search, 9870, 1.40263, 1505.881
Search, 9870, 2.400912, 1508.282
Search, 9870, 1.810309, 1510.092
Search, 9870, 2.42401, 1512.516
Search, 9870, 1.939522, 1514.455
Search, 9870, 1.669743, 1516.125
Search, 9870, 2.291407, 1518.417
Search, 9870, 1.678106, 1520.095
Search, 9870, 1.01144, 1521.106
Search, 9870, 0.08134251, 1521.188
Search, 9870, 1.293219, 1522.481
Search, 9870, 1.534776, 1524.016
Search, 9870, 2.290809, 1526.306
Search, 9870, 2.289119, 1528.595
Search, 9870, 1.232455, 1529.828
Search, 9870, 1.204385, 1531.032
Search, 9870, 2.391882, 1533.424
Search, 9870, 2.413859, 1535.838
Search, 9870, 0.3862018, 1536.224
Search, 9870, 0.6430218, 1536.867
Search, 9870, 1.469239, 1538.336
Search, 9870, 0.6926033, 1539.029
Search, 9870, 2.44252, 1541.471
Search, 9870, 1.402412, 1542.874
Search, 9870, 1.397347, 1544.271
Search, 9870, 0.4796674, 1544.751
Search, 9870, 0.66861, 1545.419
Search, 9870, 2.308164, 1547.728
Search, 9870, 0.7617159, 1548.489
Search, 9870, 2.519233, 1551.009
Search, 9870, 1.572934, 1552.581
Search, 9870, 2.466718, 1555.048
Search, 9870, 1.66603, 1556.714
Search, 9870, 1.527044, 1558.241
Search, 9870, 0.1099766, 1558.351
Search, 9870, 2.075958, 1560.427
Search, 9870, 2.069533, 1562.497
Search, 9870, 2.427832, 1564.925
Search, 9870, 2.472352, 1567.397
Search, 9870, 1.654148, 1569.051
Search, 9870, 2.22429, 1571.275
Search, 9870, 0.2616657, 1571.537
Search, 9870, 2.118407, 1573.656
Search, 9870, 2.293249, 1575.949
Search, 9870, 0.8828456, 1576.832
Search, 9870, 2.487748, 1579.319
Search, 9870, 2.380084, 1581.699
Search, 9870, 2.051305, 1583.751
Search, 9870, 2.156273, 1585.907
Search, 9870, 1.906822, 1587.814
Search, 9870, 2.408448, 1590.222
Search, 9870, 1.97491, 1592.197
Search, 9870, 2.661552, 1594.859
Search, 9870, 2.275861, 1597.135
Search, 9870, 1.167616, 1598.302
Search, 9870, 2.042377, 1600.344
Search, 9870, 2.327711, 1602.672
Search, 9870, 2.467527, 1605.14
Search, 9870, 2.204058, 1607.344
Search, 9870, 2.360658, 1609.705
Search, 9870, 1.343377, 1611.048
Search, 9870, 0.3947717, 1611.443
Search, 9870, 2.26562, 1613.708
Search, 9870, 0.6875958, 1614.396
Search, 9870, 0.9603855, 1615.356
Search, 9870, 0.5098829, 1615.866
Search, 9870, 1.884861, 1617.751
Search, 9870, 2.546584, 1620.298
Search, 9870, 0.9345827, 1621.232
Search, 9870, 2.131858, 1623.364
Search, 9870, 2.030216, 1625.394
Search, 9870, 0.9254465, 1626.32
Search, 9870, 2.044122, 1628.364
Search, 9870, 1.851592, 1630.215
Search, 9870, 1.918055, 1632.134
Search, 9870, 2.12796, 1634.261
Search, 9870, 1.508497, 1635.77
Search, 9870, 2.585109, 1638.355
Search, 9870, 2.240491, 1640.596
Search, 9870, 2.154802, 1642.75
Search, 9870, 1.935984, 1644.686
Search, 9870, 2.084497, 1646.771
Search, 9870, 0.7710228, 1647.542
Search, 9870, 1.651757, 1649.194
Search, 9870, 2.436484, 1651.63
Search, 9870, 0.4122566, 1652.042
Search, 9870, 2.08241, 1654.125
Search, 9870, 2.155053, 1656.28
Search, 9870, 0.5861209, 1656.866
Search, 9870, 2.01592, 1658.882
Search, 9870, 2.215537, 1661.097
Search, 9870, 2.288687, 1663.386
Search, 9870, 0.8630816, 1664.249
Search, 9870, 1.31631, 1665.565
Search, 9870, 2.503087, 1668.068
Search, 9870, 0.2830685, 1668.352
Search, 9870, 0.2075674, 1668.559
Search, 9870, 2.478744, 1671.038
Search, 9870, 1.030218, 1672.068
Search, 9870, 2.347279, 1674.415
Search, 9870, 0.8498923, 1675.265
Search, 9870, 2.238866, 1677.504
Search, 9870, 2.273688, 1679.778
Search, 9870, 1.823969, 1681.602
Search, 9870, 2.136626, 1683.738
Search, 9870, 2.335106, 1686.073
Search, 9870, 2.675194, 1688.749
Search, 9870, 2.558915, 1691.308
Search, 9870, 2.182747, 1693.49
Search, 9870, 2.485993, 1695.976
Search, 9870, 2.389701, 1698.366
Search, 9870, 0.5067419, 1698.873
Search, 9870, 1.500002, 1700.373
Search, 9870, 2.016403, 1702.389
Search, 9870, 0.8155009, 1703.205
Search, 9870, 2.540741, 1705.745
Search, 9870, 2.004182, 1707.75
Search, 9870, 2.320198, 1710.07
Search, 9870, 2.038249, 1712.108
Search, 9870, 0.6805573, 1712.788
Search, 9870, 1.058142, 1713.847
Search, 9870, 2.306985, 1716.154
Search, 9870, 2.636748, 1718.79
Search, 9870, 2.606014, 1721.396
Search, 9870, 0.4040667, 1721.8
Search, 9870, 0.9876976, 1722.788
Search, 9870, 2.466046, 1725.254
Search, 9870, 2.549478, 1727.803
Search, 9870, 2.453306, 1730.257
Search, 9870, 1.288134, 1731.545
Search, 9870, 2.233563, 1733.778
Search, 9870, 0.2002237, 1733.979
Search, 9870, 2.349732, 1736.328
Search, 9870, 0.7734641, 1737.102
Search, 9870, 0.5347305, 1737.636
Search, 9870, 2.668074, 1740.305
Search, 9870, 1.589324, 1741.894
Search, 9870, 2.046491, 1743.94
Search, 9870, 0.298534, 1744.239
Search, 9870, 1.857506, 1746.097
Search, 9870, 1.271328, 1747.368
Search, 9870, 2.211812, 1749.58
Search, 9870, 2.315103, 1751.895
Search, 9870, 1.326506, 1753.221
Search, 9870, 1.518975, 1754.74
Search, 9870, 1.170964, 1755.911
Search, 9870, 2.393934, 1758.305
Search, 9870, 0.9435776, 1759.249
Search, 9870, 2.267961, 1761.517
Search, 9870, 2.143455, 1763.66
Search, 9870, 2.113645, 1765.774
Search, 9870, 2.331233, 1768.105
Search, 9870, 2.125989, 1770.231
Search, 9870, 2.557373, 1772.788
Search, 9870, 2.488298, 1775.277
Search, 9870, 0.4007454, 1775.677
Search, 9870, 2.455364, 1778.133
Search, 9870, 0.1989034, 1778.332
Search, 9870, 2.398609, 1780.73
Search, 9870, 1.678859, 1782.409
Search, 9870, 1.662368, 1784.071
Search, 9870, 2.242541, 1786.314
Search, 9870, 2.393306, 1788.707
Search, 9870, 2.437517, 1791.145
Search, 9870, 2.342467, 1793.487
Search, 9870, 1.215663, 1794.703
Search, 9870, 2.081923, 1796.785
Search, 9870, 2.589567, 1799.374
Search, 9870, 2.368481, 1801.743
Search, 9870, 1.568977, 1803.312
Search, 9870, 2.178402, 1805.49
Search, 9870, 0.4046054, 1805.895
Search, 9870, 1.966089, 1807.861
Search, 9870, 2.376181, 1810.237
Search, 9870, 2.266293, 1812.503
Search, 9870, 1.900368, 1814.404
Search, 9870, 0.4323235, 1814.836
Search, 9870, 2.550657, 1817.387
Search, 9870, 1.313562, 1818.7
Search, 9870, 2.076712, 1820.777
Search, 9, 1.653961, 1.653961
Search, 9, 2.614287, 4.268249
Search, 9, 1.898017, 6.166265
Search, 9, 2.430931, 8.597196
Search, 9, 0.9930519, 9.590247
Search, 9, 0.3283572, 9.918604
Search, 9, 2.028377, 11.94698
Search, 9, 2.577491, 14.52447
Search, 9, 1.564664, 16.08914
Search, 9, 16.08914, 16.08914
Delete, 9, 1.669164, 1.669164
Delete, 9, 2.628054, 4.297217
Delete, 9, 1.905391, 6.202608
Delete, 9, 2.442055, 8.644663
Delete, 9, 0.9628171, 9.60748
Delete, 9, 0.3523678, 9.959847
Delete, 9, 2.023222, 11.98307
Delete, 9, 2.584961, 14.56803
Delete, 9, 1.610969, 16.179
Delete, 9, 16.179, 16.179
Search, 9, 1.657897, 1.657897
Search, 9, 2.649405, 4.307302
Search, 9, 1.933627, 6.24093
Search, 9, 2.471121, 8.71205
Search, 9, 0.973869, 9.68592
Search, 9, 0.3656892, 10.05161
Search, 9, 2.01681, 12.06842
Search, 9, 2.580949, 14.64937
Search, 9, 1.692075, 16.34144
Search, 9, 2.239569, 18.58101
Search, 9, 2.680549, 21.26156
Search, 9, 2.603471, 23.86503
Search, 9, 2.658819, 26.52385
Search, 9, 0.1153458, 26.6392
Search, 9, 2.522691, 29.16189
Search, 9, 2.351928, 31.51382
Search, 9, 1.532869, 33.04668
Search, 9, 2.648539, 35.69522
Search, 9, 1.99235, 37.68758
Search, 9, 2.156372, 39.84395
Search, 9, 1.081943, 40.92589
Search, 9, 2.492086, 43.41798
Search, 9, 2.131862, 45.54984
Search, 9, 2.507003, 48.05684
Search, 9, 1.742287, 49.79913
Search, 9, 2.562025, 52.36115
Search, 9, 2.192475, 54.55363
Search, 9, 2.267435, 56.82106
Search, 9, 2.570717, 59.39178
Search, 9, 1.550578, 60.94236
Search, 9, 1.664017, 62.60638
Search, 9, 1.620287, 64.22666
Search, 9, 2.50351, 66.73017
Search, 9, 2.257143, 68.98731
Search, 9, 0.5891032, 69.57642
Search, 9, 1.539661, 71.11607
Search, 9, 2.464435, 73.58051
Search, 9, 2.036678, 75.61718
Search, 9, 1.883777, 77.50095
Search, 9, 0.9794959, 78.48045
Search, 9, 2.561146, 81.0416
Search, 9, 2.611339, 83.65293
Search, 9, 2.29032, 85.94325
Search, 9, 2.662864, 88.60612
Search, 9, 1.134595, 89.74072
Search, 9, 1.758775, 91.49949
Search, 9, 2.130917, 93.63041
Search, 9, 2.129146, 95.75955
Search, 9, 2.353016, 98.11257
Search, 9, 2.662869, 100.7754
Search, 9, 1.718266, 102.4937
Search, 9, 2.547201, 105.0409
Search, 9, 2.656195, 107.6971
Search, 9, 1.11508, 108.8122
Search, 9, 2.109811, 110.922
Search, 9, 0.04184791, 110.9639
Search, 9, 0.843592, 111.8074
Search, 9, 2.64993, 114.4574
Search, 9, 2.263141, 116.7205
Search, 9, 1.851391, 118.5719
Search, 9, 2.506982, 121.0789
Search, 9, 1.649364, 122.7283
Search, 9, 2.467997, 125.1963
Search, 9, 2.051074, 127.2473
Search, 9, 1.591183, 128.8385
Search, 9, 2.551481, 131.39
Search, 9, 2.533539, 133.9235
Search, 9, 1.147686, 135.0712
Search, 9, 2.601174, 137.6724
Search, 9, 2.223017, 139.8954
Search, 9, 2.492618, 142.388
Search, 9, 2.41313, 144.8012
Search, 9, 0.04766563, 144.8488
Search, 9, 1.076347, 145.9252
Search, 9, 2.636867, 148.562
Search, 9, 1.915058, 150.4771
Search, 9, 2.254946, 152.732
Search, 9, 1.777708, 154.5098
Search, 9, 1.149694, 155.6594
Search, 9, 1.01356, 156.673
Search, 9, 1.352867, 158.0259
Search, 9, 0.6496698, 158.6756
Search, 9, 1.675429, 160.351
Search, 9, 2.509536, 162.8605
Search, 9, 1.807471, 164.668
Search, 9, 1.453075, 166.1211
Search, 9, 2.287138, 168.4082
Search, 9, 2.533293, 170.9415
Search, 9, 2.100006, 173.0415
Search, 9, 2.396765, 175.4383
Search, 9, 0.2098558, 175.6481
Search, 9, 2.607669, 178.2558
Search, 9, 0.4765511, 178.7323
Search, 9, 2.520762, 181.2531
Search, 9, 1.777817, 183.0309
Search, 9, 2.217641, 185.2486
Search, 9, 1.412899, 186.6615
Search, 9, 1.528024, 188.1895
Search, 9, 0.8001804, 188.9897
Search, 9, 1.73349, 190.7232
Search, 9, 2.459829, 193.183
Search, 9, 0.5019528, 193.6849
Search, 9, 2.55533, 196.2403
Search, 9, 1.009085, 197.2493
Search, 9, 2.483569, 199.7329
Search, 9, 2.59423, 202.3271
Search, 9, 2.094549, 204.4217
Search, 9, 1.714877, 206.1366
Search, 9, 2.15647, 208.293
Search, 9, 2.627319, 210.9203
Search, 9, 2.522958, 213.4433
Search, 9, 2.14992, 215.5932
Search, 9, 1.260924, 216.8541
Search, 9, 2.020195, 218.8743
Search, 9, 2.544404, 221.4187
Search, 9, 2.290043, 223.7088
Search, 9, 2.429057, 226.1378
Search, 9, 2.069841, 228.2077
Search, 9, 2.565304, 230.773
Search, 9, 1.354751, 232.1277
Search, 9, 2.21115, 234.3389
Search, 9, 2.226086, 236.565
Search, 9, 2.441614, 239.0066
Search, 9, 2.363811, 241.3704
Search, 9, 2.671172, 244.0416
Search, 9, 2.598027, 246.6396
Search, 9, 2.391696, 249.0313
Search, 9, 2.408639, 251.44
Search, 9, 0.1838943, 251.6239
Search, 9, 1.946046, 253.5699
Search, 9, 2.398568, 255.9685
Search, 9, 1.342454, 257.3109
Search, 9, 1.695045, 259.006
Search, 9, 2.646342, 261.6523
Search, 9, 2.325695, 263.978
Search, 9, 2.313358, 266.2914
Search, 9, 2.017794, 268.3091
Search, 9, 0.2157212, 268.5249
Search, 9, 0.9941586, 269.519
Search, 9, 2.521443, 272.0405
Search, 9, 2.212441, 274.2529
Search, 9, 2.325486, 276.5784
Search, 9, 2.647417, 279.2259
Search, 9, 2.557909, 281.7838
Search, 9, 1.164218, 282.948
Search, 9, 2.078226, 285.0262
Search, 9, 1.350356, 286.3766
Search, 9, 2.238157, 288.6147
Search, 9, 2.103315, 290.718
Search, 9, 2.147131, 292.8651
Search, 9, 2.338459, 295.2036
Search, 9, 2.417281, 297.6209
Search, 9, 2.288827, 299.9097
Search, 9, 2.205014, 302.1147
Search, 9, 2.236691, 304.3514
Search, 9, 1.360604, 305.712
Search, 9, 2.289353, 308.0014
Search, 9, 2.44277, 310.4442
Search, 9, 0.3850131, 310.8292
Search, 9, 2.296887, 313.126
Search, 9, 1.457322, 314.5834
Search, 9, 0.2852146, 314.8686
Search, 9, 2.630246, 317.4988
Search, 9, 2.549062, 320.0479
Search, 9, 2.446123, 322.494
Search, 9, 2.196633, 324.6907
Search, 9, 1.815692, 326.5064
